id,per_square_meter_price
COL_289284,40204.747251920824
COL_289305,54490.387646595125
COL_289318,60073.8983198071
COL_289354,73976.7590776095
COL_289399,74029.74576712104
COL_289428,51546.43461152313
COL_289460,58601.30143344565
COL_289493,51751.87454345077
COL_289495,56720.620409327086
COL_289749,44343.0593584177
COL_289763,136717.23405472358
COL_289778,61139.80417634467
COL_289801,33894.40087750032
COL_289971,31328.115955477446
COL_290143,71712.17999361943
COL_290169,161561.93166787917
COL_290252,31170.322207831865
COL_290336,32194.719948101392
COL_290398,43910.37962468075
COL_290403,70007.5664468539
COL_290431,29518.67000645127
COL_290466,70572.04945999388
COL_290486,51766.88050795096
COL_290497,27454.455967954313
COL_290510,77654.94143756152
COL_290559,35874.6784185178
COL_290600,133842.97218128113
COL_290602,137254.46847338672
COL_290716,67681.29401638058
COL_290717,18081.230494576113
COL_290876,44261.386197985674
COL_290966,40628.372399009466
COL_291008,30788.366601550224
COL_291021,247384.0289283118
COL_291043,75098.1341760949
COL_291190,57122.139702757384
COL_291192,60763.98276228776
COL_291274,35785.96241621437
COL_291284,66369.48313205548
COL_291397,31955.935664968536
COL_291450,85745.0989976245
COL_291738,99319.37224042488
COL_291740,36293.32555555721
COL_291825,27969.12506710705
COL_291900,75214.17373094086
COL_292045,42255.79592541762
COL_292135,53918.691388633175
COL_292258,9305.917021824715
COL_292275,27279.231067590274
COL_292279,60728.25125111833
COL_292364,52363.31151195983
COL_292417,31525.77434519694
COL_292421,61997.53117947622
COL_292501,46550.89853826381
COL_292654,108467.07038422504
COL_292906,66882.95125278464
COL_292926,31606.53069921827
COL_293123,133712.69247216923
COL_293135,29795.107754294797
COL_293496,52657.03967510776
COL_293497,52632.23043453206
COL_293588,403727.16060492635
COL_293614,182024.92250794295
COL_293631,63510.83532135221
COL_293703,36565.439837231184
COL_293773,41433.695118283926
COL_293780,24456.276507731887
COL_293783,23369.944503892024
COL_293826,39881.86583500096
COL_293889,65327.90504333815
COL_293952,62516.01628107058
COL_293956,41982.53652915957
COL_294068,54785.29956390414
COL_294101,55507.238652408305
COL_294115,45060.72356251816
COL_294143,41367.29555758179
COL_294200,37519.88755929077
COL_294245,19464.013769085646
COL_294261,26329.964854478454
COL_294293,84731.3333887884
COL_294300,53847.634396768655
COL_294350,33354.0850789574
COL_294488,55699.65829240091
COL_294525,71336.00200172448
COL_294553,35115.64523249244
COL_294558,45018.754835986496
COL_294593,46289.1166000129
COL_294691,101015.66720015174
COL_294716,30549.88177041329
COL_294729,44738.64555385877
COL_294785,79614.54956407569
COL_294917,46488.679047033576
COL_294951,17255.05691908161
COL_294975,43137.97354735287
COL_295255,36403.75596622866
COL_295327,17043.222722636645
COL_295509,38013.585258761304
COL_295595,78032.0090098015
COL_296322,49158.983592705976
COL_296509,24891.295713678992
COL_296521,163096.5971854448
COL_296756,38832.97739903936
COL_296901,50404.15605100345
COL_297293,25581.56379790681
COL_297324,51588.410229009256
COL_297326,66416.48466449298
COL_297329,41182.94230205927
COL_297441,44354.363847594075
COL_297472,24081.35348784721
COL_297631,49666.65638926637
COL_297815,79342.0296050132
COL_298020,34281.7759449505
COL_298046,46801.845682047344
COL_298052,34162.94305538324
COL_298055,114527.10258612187
COL_298064,43308.29726892384
COL_298075,62419.29911910027
COL_298099,41970.65071396527
COL_298101,64542.70555032869
COL_298102,52081.978817897645
COL_298103,52081.978817897645
COL_298104,53809.04006136341
COL_298261,35536.97631218248
COL_298459,240129.88097443667
COL_298471,27170.98161424481
COL_298481,72380.3133450621
COL_298516,63123.46880741122
COL_298532,23468.380911067226
COL_298539,49606.45722565656
COL_298593,228113.58484368288
COL_298719,29836.067863888693
COL_298724,38908.8357100323
COL_298733,54455.89329468433
COL_298817,75988.51025759162
COL_298837,56542.15467050178
COL_298968,181649.14599003733
COL_299209,95746.19191225212
COL_299221,289970.0917991619
COL_299361,38164.81301328226
COL_299366,42392.57516804664
COL_299450,78558.48363432595
COL_299454,66946.88287388578
COL_299455,58369.49016842171
COL_299459,64928.34061611285
COL_299464,42877.80772836522
COL_299468,50402.11581876561
COL_299486,54908.11427466837
COL_299491,69329.06727341285
COL_299497,68857.84123673738
COL_299499,34507.837661681486
COL_299501,66149.43335524223
COL_299540,40472.50094742328
COL_299615,56030.32381218234
COL_299659,238674.57109611362
COL_299678,132912.46731802335
COL_299795,31236.478701101216
COL_299818,47476.43452844838
COL_299819,68027.43109414329
COL_299820,62627.66060006373
COL_299960,37400.09218544586
COL_300095,88034.4309724313
COL_300108,185027.7224862595
COL_300125,29220.576805601446
COL_300144,197526.60772556218
COL_300225,70578.78821809814
COL_300305,112167.11745476081
COL_300423,32493.01760538446
COL_300491,62097.50098669115
COL_300562,34925.04908617437
COL_300747,38525.35983543729
COL_300816,64813.17414445062
COL_300942,57696.045450065685
COL_300959,46028.588608474536
COL_300962,60561.60838516347
COL_301220,35320.84666500735
COL_301285,47581.250491800856
COL_301290,58929.95864558228
COL_301303,56463.9394812865
COL_301367,28459.292029999135
COL_301368,29465.39925517602
COL_301378,63073.533431002164
COL_301401,45013.283672657315
COL_301444,19957.364820018756
COL_301445,41891.01734072776
COL_301574,112752.61166364903
COL_301649,27948.523186206457
COL_301669,47946.26227771066
COL_301670,43575.114544301505
COL_301679,46976.447185969286
COL_301709,47320.77697180923
COL_301757,121047.49760073137
COL_301819,32182.199263087878
COL_301820,40584.547525293085
COL_301821,44122.24097339221
COL_301822,40584.547525293085
COL_301823,38258.08701637153
COL_301843,28562.245687064675
COL_301976,62956.44722487307
COL_301986,52929.698632732725
COL_302097,81293.58223780963
COL_302111,65291.334846249134
COL_302139,53141.668455625615
COL_302293,29652.572135498798
COL_302294,37001.65074478527
COL_302428,69320.46811541737
COL_302465,30643.38119883364
COL_302497,123557.3868253649
COL_302548,43599.98663994481
COL_302597,59622.0881029375
COL_302726,43827.59002856927
COL_302745,61459.24230149316
COL_302873,50875.96062515628
COL_302926,50532.049967403465
COL_302986,37735.2741449194
COL_302987,34172.45036423919
COL_302994,100456.58667404804
COL_303002,69710.12630579094
COL_303004,36438.76484928783
COL_303007,35059.47094980164
COL_303069,50570.99103235307
COL_303147,28005.37058185053
COL_303265,43882.43507637933
COL_303285,65323.361587490355
COL_303366,38114.135054372695
COL_303405,102620.6089962591
COL_303564,49039.940504637045
COL_303569,32684.752163444537
COL_303618,79156.2732862312
COL_303623,49499.36206771957
COL_303624,49499.36206771957
COL_303625,41263.2421443627
COL_303626,32139.1924616274
COL_303627,53589.78596979722
COL_303637,26921.529937163945
COL_303638,49595.224673952034
COL_304041,36818.506532452535
COL_304147,619812.1889540544
COL_304255,264341.5741965887
COL_304280,62500.35539606765
COL_304320,47770.60371320862
COL_304322,51741.75319453908
COL_304323,36685.43292775541
COL_304324,25164.135241814914
COL_304325,36418.322414998045
COL_304367,36046.991815032605
COL_304546,82656.70078940447
COL_304550,63938.408677231055
COL_304552,65982.66667146595
COL_304561,41621.166696061846
COL_304585,69209.60157841764
COL_304853,77917.47598295122
COL_304902,31415.075316709735
COL_304978,60577.24364596631
COL_304984,40156.25890013518
COL_305002,64771.19904266282
COL_305017,52315.49149450675
COL_305038,32321.808766034577
COL_305057,34908.24510409442
COL_305058,36239.665353228236
COL_305059,36239.665353228236
COL_305114,269990.712254422
COL_305373,81953.14624600825
COL_305382,68720.26996496123
COL_305383,65561.9315944557
COL_305384,70869.8937484647
COL_305385,70869.8937484647
COL_305386,69595.39412359186
COL_305387,70580.36107917568
COL_305388,67985.40718787762
COL_305413,46905.954209668875
COL_305607,58613.61948334205
COL_305652,60078.22206272967
COL_305726,130587.30494183203
COL_305896,100362.65694187826
COL_305924,42362.08319506252
COL_305926,42290.68598188886
COL_306033,67855.38081318385
COL_306088,67893.30796869787
COL_306141,36047.477383281
COL_306143,45088.85995019846
COL_306144,54914.154672661774
COL_306151,68873.8261684664
COL_306153,57824.70465276345
COL_306154,42574.12580863096
COL_306155,35112.41056434581
COL_306206,48705.88189787101
COL_306621,45527.907079310826
COL_306728,53214.34098624998
COL_306758,53141.73933640281
COL_306763,85751.66685197825
COL_306803,42045.899163978014
COL_306853,39384.38237877295
COL_306892,32048.808975382704
COL_306938,75023.77517730829
COL_307001,63040.47109696813
COL_307043,67826.3534249986
COL_307158,59506.85894445885
COL_307269,50216.38058958584
COL_307356,49640.77406818881
COL_307480,44427.73391860397
COL_307529,83844.37749665428
COL_307623,33927.111672550964
COL_307819,46606.686755602386
COL_307874,48862.9344841115
COL_307945,66810.96516583211
COL_307986,53728.138078472235
COL_308206,60082.483552206264
COL_308211,31127.128166261205
COL_308429,60034.20288039667
COL_308446,37763.73043898245
COL_308472,58879.15338635235
COL_308486,80013.39424362134
COL_308492,80888.66518439284
COL_308493,77953.07945675131
COL_308743,50631.645483295135
COL_308803,42993.101123644155
COL_308813,109532.07923957007
COL_308963,47502.48658908703
COL_308966,23996.179094124873
COL_309079,34832.87900836588
COL_309121,27170.98161424481
COL_309434,54081.381852152444
COL_309612,38812.39233834788
COL_309635,14707.152871773558
COL_309640,61302.36500295411
COL_309642,31501.250603486817
COL_309784,40948.01878981887
COL_310093,34515.00980727537
COL_310107,33960.873657007614
COL_310164,65659.38763579912
COL_310207,55370.22986832186
COL_310218,55006.8194037127
COL_310311,44754.10220496385
COL_310315,50181.5251038188
COL_310359,56974.51168354215
COL_310405,66529.54920420874
COL_310447,60649.948484300825
COL_310503,39544.346307179854
COL_310570,39840.11546837971
COL_310590,60189.32388116866
COL_310604,65768.89285137712
COL_310641,295041.1578028602
COL_310642,57666.84108844066
COL_310656,159740.2522243583
COL_310722,48499.737022213914
COL_310897,35359.75674538826
COL_311016,35286.61878152329
COL_311017,47690.44299865664
COL_311018,42123.08290461013
COL_311025,26434.035012982855
COL_311026,41090.937472821875
COL_311068,239839.93952193932
COL_311128,29510.694435063568
COL_311187,135028.24541192557
COL_311188,135985.9362080635
COL_311328,148921.72284047471
COL_311348,35880.44704493755
COL_311537,53940.890586632595
COL_311660,50594.23848628379
COL_311665,37033.95821719462
COL_311698,26457.44482759411
COL_311704,237008.1424969711
COL_311870,52743.60866694348
COL_312002,45998.818837099614
COL_312005,439461.27035486425
COL_312006,168815.13359448573
COL_312007,151332.16041042775
COL_312010,70568.44566817889
COL_312014,57410.76484597836
COL_312208,57292.822425329214
COL_312270,29927.619453053343
