id,per_square_meter_price
COL_289284,38341.25986667138
COL_289399,69380.64191136924
COL_291825,28393.606553943995
COL_293123,134389.87867484742
COL_294975,44906.84508688791
COL_298532,31764.741084309742
COL_301819,32330.458347547403
COL_301820,40310.46636236728
COL_301821,47475.40006850729
COL_301822,40991.95343965393
COL_301823,38281.71827163624
COL_310590,61165.18774467556
COL_310604,71282.65001305177
COL_315970,102409.0057113292
COL_316720,63383.53413553526
COL_318357,29052.21626682929
COL_326068,47699.66023317318
COL_326171,56613.64309799399
COL_326531,44232.25517239856
COL_327071,30398.52226348971
COL_330335,27719.863365206063
COL_340117,74563.23973723741
COL_340519,85092.08720240125
COL_340520,77251.41233790499
COL_340521,49568.88417249903
COL_341070,38280.556854548064
COL_341936,51936.38727213259
COL_345171,54330.788514217325
COL_348757,55530.74992053129
COL_355457,33255.78557382229
COL_356616,47074.07037391335
COL_360122,54579.06032530233
COL_361394,51185.8172918636
COL_368697,60817.92857973085
COL_372367,50651.87772465412
COL_372920,60156.4661516517
COL_373075,63086.56954025035
COL_375119,60817.92857973085
COL_375899,36734.864915290425
COL_382788,35787.68822440426
COL_382995,105476.28071110237
COL_383482,44409.47583589042
COL_384650,33333.82899699108
COL_385683,65715.33206488489
COL_387211,56510.34111048318
COL_387921,39796.52662318991
COL_388507,39026.09079407817
COL_391330,64995.17092180301
COL_395135,62690.34907043641
COL_398375,30617.220118220357
COL_402348,30694.234956636345
COL_402421,54967.765815908984
COL_402530,62903.00713496796
COL_407017,56495.46430759886
COL_409495,51185.8172918636
COL_412606,40492.00981915631
COL_413258,76330.02306711658
COL_413261,58012.373486526434
COL_413262,56039.96026937865
COL_413270,27675.78903841912
COL_413271,76551.97937180524
COL_413275,31014.509047724456
COL_413482,47243.92523731752
COL_417423,56529.12264717729
COL_418839,60817.92857973085
COL_419050,29218.020452891946
COL_420707,62550.020740687716
COL_420784,41934.632418241665
COL_425846,67285.34564647252
COL_428332,35787.68822440426
COL_429243,57287.68300973137
COL_434686,30694.234956636345
COL_436469,52186.87835485874
COL_436582,29637.598707394656
COL_438136,46264.0655023552
COL_441033,48485.74624700595
COL_441069,66858.40785733609
COL_442218,83608.07885384595
COL_442969,54497.99515101285
COL_445547,60817.92857973085
COL_449349,33231.05494086556
COL_301649,24127.991415837365
COL_301649,27887.434568119465
COL_303569,24830.453625912833
COL_303569,27665.397339146257
COL_305038,31848.22242932656
COL_305038,36397.29281339302
COL_343527,30071.004544922187
COL_343527,32485.09975986145
COL_347293,33209.770257792465
COL_347293,36406.052121859975
COL_384730,24168.800699575946
COL_384730,25182.433300306744
COL_392279,25408.039317520437
COL_392279,29147.934864428258
COL_393287,23028.930533792012
COL_393287,25526.040406555505
COL_419798,22963.76612126557
COL_419798,25460.87599402906
COL_432420,34461.62043857364
COL_432420,39143.373758226044
COL_436438,20607.937851160354
COL_436438,23077.732025840876
COL_436712,30071.004544922187
COL_436712,32485.09975986145
COL_304546,65676.38228235632
COL_304546,57901.54087347949
COL_315724,26191.58899021514
COL_315724,26058.91010280886
COL_342734,29317.060040986922
COL_342734,21640.85173861602
COL_348893,41480.64755905049
COL_348893,41060.356392222275
COL_367213,52552.48245898691
COL_367213,52958.08371430055
COL_370808,34654.22284019976
COL_370808,32631.565430997056
COL_373027,47619.848621868376
COL_373027,38803.30974076056
COL_391115,60428.716266154086
COL_391115,56671.92770843703
COL_412850,52626.216818336456
COL_412850,53031.81807365011
COL_414380,15881.030438813506
COL_414380,16177.93542066025
COL_438979,76283.29023212816
COL_438979,72838.45419645036
COL_445191,77864.96268583045
COL_445191,75026.77073695241
COL_355851,33198.67380505098
COL_417174,42652.971184329195
COL_289318,61249.12679381534
