id,per_square_meter_price
COL_289284,30094.5951895896
COL_289305,55714.2981094818
COL_289318,55130.351303392585
COL_289354,67819.93152743929
COL_289399,66249.69096944781
COL_289428,45614.019411155554
COL_289460,44737.045050270186
COL_289493,52461.43777033087
COL_289495,56576.30949687828
COL_289749,58409.99569669396
COL_289763,140002.06311451268
COL_289778,56421.21198288157
COL_289801,29095.258497799194
COL_289971,27168.655842829605
COL_290143,58067.576803316646
COL_290169,137970.05021911478
COL_290252,25949.17278245416
COL_290336,37918.419975678305
COL_290398,42618.013097537034
COL_290403,57049.72487326987
COL_290431,27226.364453823167
COL_290466,56049.29001706049
COL_290486,53269.540526623525
COL_290497,38215.978968773845
COL_290510,58752.87849472832
COL_290559,40339.40435356975
COL_290600,108325.7745715261
COL_290602,122512.8814514349
COL_290716,53893.168284863
COL_290717,18980.79874901365
COL_290876,33742.99637941829
COL_290966,43369.650626077084
COL_291008,27312.039318594136
COL_291021,225094.9770877138
COL_291043,59786.14606055517
COL_291190,49851.979384096405
COL_291192,51872.28237926721
COL_291274,34727.067415299985
COL_291284,56658.0328886111
COL_291397,33982.43939957674
COL_291450,64195.04141806175
COL_291738,83539.48124045847
COL_291740,22786.975799522806
COL_291825,24572.67117481185
COL_291900,53817.555296166625
COL_292045,50669.48412087165
COL_292135,49678.02126326346
COL_292258,37150.708978522234
COL_292275,29644.7186544544
COL_292279,57469.93647059661
COL_292364,40851.248823160306
COL_292417,31763.537778642123
COL_292421,53064.39706401261
COL_292501,44701.623116120674
COL_292654,111954.0841153343
COL_292906,59001.47675484467
COL_292926,32744.96097418346
COL_293123,85320.42864059743
COL_293135,30274.86539677786
COL_293496,51192.7444781807
COL_293497,44714.04028702469
COL_293588,360507.82404755574
COL_293614,126089.91673597472
COL_293631,59864.77504997945
COL_293703,29106.485190568303
COL_293773,38111.16854390198
COL_293780,28745.533980393942
COL_293783,24936.553717981737
COL_293826,29885.108786505018
COL_293889,56976.54423032247
COL_293952,57006.241777040916
COL_293956,34769.46656610347
COL_294068,54890.39149576014
COL_294101,52346.12989737943
COL_294115,50752.568777927474
COL_294143,39621.40514099441
COL_294200,34832.77663184455
COL_294245,23653.76558767522
COL_294261,22559.192955337905
COL_294293,64550.14504728302
COL_294300,50183.331798403444
COL_294350,31748.921353476708
COL_294488,54516.344901655146
COL_294525,60054.195203558775
COL_294553,52507.93275035247
COL_294558,40683.74629086791
COL_294593,43441.06327728852
COL_294691,79222.05630157089
COL_294716,29086.1161871313
COL_294729,48254.110605680944
COL_294785,77617.09130112459
COL_294917,48160.637081746725
COL_294951,15504.84247858263
COL_294975,42569.76356656188
COL_295255,28541.736066887413
COL_295327,13518.787799495321
COL_295509,30753.263580855408
COL_295595,55250.33243859226
COL_296322,41136.79042819904
COL_296509,23491.0937999535
COL_296521,186163.40042097552
COL_296756,32023.2257569228
COL_296901,48312.960909217545
COL_297293,29564.107871714914
COL_297324,46299.36829918019
COL_297326,60595.88226875149
COL_297329,36504.37800322723
COL_297441,36257.16142676028
COL_297472,31695.531003014185
COL_297631,48093.77716069186
COL_297815,67286.30748959028
COL_298020,31705.571313069915
COL_298046,42397.135490548295
COL_298052,32939.99636497811
COL_298055,98889.00524579569
COL_298064,36791.41646307615
COL_298075,56686.39535070079
COL_298099,40829.16667122237
COL_298101,46839.986183571265
COL_298102,47308.69817978755
COL_298103,47308.69817978755
COL_298104,49012.95076237266
COL_298261,44709.48455306899
COL_298459,245158.77558199898
COL_298471,31564.12124793219
COL_298481,69702.65251111375
COL_298516,60790.83438224459
COL_298532,26376.11695112031
COL_298539,39727.08431265621
COL_298593,191538.10163008264
COL_298719,33568.68189784016
COL_298724,29543.53250433083
COL_298733,46559.23935300884
COL_298817,63698.596221185166
COL_298837,43815.287746119866
COL_298968,166350.0048542095
COL_299209,82955.50596816241
COL_299221,215094.4498591841
COL_299361,41091.82543846289
COL_299366,41080.24982724634
COL_299450,61519.56528687078
COL_299454,57565.15988000257
COL_299455,54452.53043833306
COL_299459,59145.97207843256
COL_299464,44593.691451346545
COL_299468,50631.91946036854
COL_299486,58571.881571899394
COL_299491,62603.12616070348
COL_299497,52714.44336726325
COL_299499,29461.0245051778
COL_299501,56866.15713744784
COL_299540,43615.11918079228
COL_299615,51644.86447030962
COL_299659,239056.97127250323
COL_299678,102403.51772524606
COL_299795,31900.299603314066
COL_299818,44681.75989871031
COL_299819,51060.41298537106
COL_299820,51170.991576052395
COL_299960,38645.470655775374
COL_300095,54741.168522596716
COL_300108,149766.65299820591
COL_300125,23721.855152025466
COL_300144,184142.10580654963
COL_300225,43616.05786070767
COL_300305,161737.69530848524
COL_300423,33477.413246559816
COL_300491,55447.02535812237
COL_300562,32527.0764606469
COL_300747,38663.17052364215
COL_300816,55912.80255175457
COL_300942,53611.98441283878
COL_300959,54937.8168232084
COL_300962,54313.24826995629
COL_301220,35467.02120962498
COL_301285,48056.884012607785
COL_301290,50450.682686371714
COL_301303,47537.060707148834
COL_301367,26608.2267306939
COL_301368,28817.757537603535
COL_301378,66772.56687959022
COL_301401,44859.4430546204
COL_301444,19454.78406521164
COL_301445,46128.41164956345
COL_301574,98690.64751563242
COL_301649,32120.677344780586
COL_301669,55412.03622833231
COL_301670,39971.53063590987
COL_301679,39636.86323246392
COL_301709,52180.71589264356
COL_301757,135419.16852056287
COL_301819,28901.656985324815
COL_301820,34351.85887640432
COL_301821,38488.69234978385
COL_301822,35381.870259737196
COL_301823,34042.22113370494
COL_301843,40279.87132035082
COL_301976,122736.02850631539
COL_301986,53158.858259842375
COL_302097,63259.71117808637
COL_302111,58907.200692374834
COL_302139,47257.114792589135
COL_302293,40811.75768443839
COL_302294,33520.74045935263
COL_302428,68195.27104695424
COL_302465,31010.12411574956
COL_302497,96896.63997464986
COL_302548,37152.233252368125
COL_302597,39850.05053708286
COL_302726,51860.292885709205
COL_302745,57524.11870390335
COL_302873,44742.07662603667
COL_302926,42468.95250749018
COL_302986,35520.290852255355
COL_302987,37115.67448792836
COL_302994,91907.81463797433
COL_303002,62230.8689614095
COL_303004,42537.7991728764
COL_303007,33285.06910380734
COL_303069,46635.18419142944
COL_303147,25768.975814626298
COL_303265,42912.590360073984
COL_303285,42916.01767034206
COL_303366,35191.119387651415
COL_303405,94271.38231255428
COL_303564,44967.62295820505
COL_303569,35080.33283579071
COL_303618,60771.91208023048
COL_303623,37090.03037226661
COL_303624,37018.90947449757
COL_303625,32683.117892281978
COL_303626,20941.276317464526
COL_303627,48958.06262167913
COL_303637,27474.473802997793
