id,per_square_meter_price
COL_289284,33026.530739474685
COL_289305,55159.55162881657
COL_289318,55431.113235766614
COL_289354,64185.22566177628
COL_289399,74309.40686148223
COL_289428,45112.999642207695
COL_289460,43715.09704983248
COL_289493,52594.88759207632
COL_289495,74616.32878373963
COL_289749,43452.33069700992
COL_289763,136707.03471792614
COL_289778,56334.18976661493
COL_289801,29238.40449639722
COL_289971,27053.080522919106
COL_290143,53379.28205886285
COL_290169,155657.52395991955
COL_290252,29101.949508321355
COL_290336,38016.2937808938
COL_290398,45553.10877608584
COL_290403,56545.319605728095
COL_290431,27141.80959948638
COL_290466,56881.02479910173
COL_290486,51350.667394968645
COL_290497,39396.589168186896
COL_290510,48853.75403377313
COL_290559,41481.10046775229
COL_290600,108046.10120816609
COL_290602,114267.04848301793
COL_290716,56429.1145099242
COL_290717,19300.79451228286
COL_290876,35259.13593893109
COL_290966,40558.794154730414
COL_291008,26502.39598846637
COL_291021,240786.5139735611
COL_291043,56247.83688605472
COL_291190,55568.55803926537
COL_291192,49638.704009591725
COL_291274,37383.93647963883
COL_291284,58670.393949445126
COL_291397,33911.53942024638
COL_291450,62747.03547872138
COL_291738,81754.2757168166
COL_291740,23167.057036847436
COL_291825,27080.701719078013
COL_291900,54958.24819285086
COL_292045,48560.3370507019
COL_292135,51069.92887411848
COL_292258,22532.00552933778
COL_292275,23549.156691095202
COL_292279,56491.66218678652
COL_292364,40787.25718795423
COL_292417,31236.17899679637
COL_292421,53069.03879733302
COL_292501,45453.16396248757
COL_292654,101198.86646939914
COL_292906,59312.68392700533
COL_292926,24468.232815726697
COL_293123,87613.93754883952
COL_293135,30526.541637667993
COL_293496,54020.303854984435
COL_293497,44448.53958965807
COL_293588,348818.03067641484
COL_293614,134207.26666063804
COL_293631,62252.459666170646
COL_293703,28626.370954206952
COL_293773,40372.14793687713
COL_293780,33136.5697938478
COL_293783,24496.841084733875
COL_293826,30777.610855920495
COL_293889,61045.3093520065
COL_293952,52240.70392645776
COL_293956,33835.495712331955
COL_294068,56496.00616449004
COL_294101,53342.281230491615
COL_294115,48914.84608850165
COL_294143,39135.49009365736
COL_294200,35109.799190975624
COL_294245,21494.23674981353
COL_294261,22772.078396152134
COL_294293,64997.05423995232
COL_294300,53180.452318468946
COL_294350,32075.465042497948
COL_294488,54635.46006320636
COL_294525,65709.845407099
COL_294553,50682.38779663272
COL_294558,41466.39192001515
COL_294593,47492.77011217844
COL_294691,73138.67060625556
COL_294716,29414.779493619237
COL_294729,49379.13056929382
COL_294785,78766.98652381598
COL_294917,48089.71581712162
COL_294951,14016.841932819152
