id,per_square_meter_price
COL_289284,44500.64075723119
COL_289305,41566.225229353426
COL_289318,41885.35836982566
COL_289354,90557.17769501342
COL_289399,46043.46481013263
COL_289428,31425.96863737411
COL_289460,48654.61353170873
COL_289493,56443.75294320633
COL_289495,52445.81113836736
COL_289749,44294.40960663792
COL_289763,173901.39966182306
COL_289778,48976.4660850817
COL_289801,34646.309718828306
COL_289971,38353.098749617646
COL_290143,49346.21230064949
COL_290169,82479.70815963739
COL_290252,27991.29371166087
COL_290336,93555.26563340709
COL_290398,34946.149416233806
COL_290403,38682.40742092228
COL_290431,34141.16350483927
COL_290466,42901.75768923247
COL_290486,57466.26106928739
COL_290497,33753.67830506722
COL_290510,40246.01995804017
COL_290559,35074.819810371475
COL_290600,73093.28304708387
COL_290602,84477.12064154219
COL_290716,42112.64646373877
COL_290717,27680.901981287938
COL_290876,67416.22386388846
COL_290966,39738.78155541636
COL_291008,29783.4401691669
COL_291021,117806.0666955843
COL_291043,66328.7646169598
COL_291190,50655.77440811454
COL_291192,42459.7730836221
COL_291274,39252.91690756743
COL_291284,64452.22582896476
COL_291397,36635.16014906552
COL_291450,52815.16106881695
COL_291738,66770.78127169241
COL_291740,32496.569817742777
COL_291825,29280.671340532437
COL_291900,51524.0089851753
COL_292045,69240.86859297537
COL_292135,45520.44356286093
COL_292258,70926.42871541073
COL_292275,25974.24068418704
COL_292279,48107.21265581757
COL_292364,48925.887228527594
COL_292417,23460.32008294468
COL_292421,44620.18883133257
COL_292501,51415.31246224516
COL_292654,76860.28244918108
COL_292906,45856.6796310418
COL_292926,23166.62320488451
COL_293123,58831.10444167854
COL_293135,36931.7611404135
COL_293496,45658.984103800656
COL_293497,44677.35349352871
COL_293588,145569.45565446356
COL_293614,106405.33094847172
COL_293631,71656.28504510509
COL_293703,33526.88721571317
COL_293773,32856.360466710175
COL_293780,52309.84680779694
COL_293783,31761.13586667299
COL_293826,35713.1437603952
COL_293889,93291.75737953432
COL_293952,43224.027210580134
COL_293956,37805.300411694756
COL_294068,69699.87785131404
COL_294101,50999.08202957074
COL_294115,42396.02098002224
COL_294143,38356.171391679345
COL_294200,38546.28193775819
COL_294245,29723.607430335258
COL_294261,26953.005538308033
COL_294293,55023.050421241096
COL_294300,80889.0044367242
COL_294350,42805.40721959216
COL_294488,43199.02985872514
COL_294525,51760.10234247109
COL_294553,39434.93808415067
COL_294558,40158.16161995275
COL_294593,40143.044233029366
COL_294691,58569.78026967285
COL_294716,30561.839966584284
COL_294729,49634.444631368475
COL_294785,57237.459709926734
COL_294917,54852.64425933722
COL_294951,18232.400458664226
COL_294975,36771.52885770271
COL_295255,23842.055732464807
COL_295327,19221.33401320681
COL_295509,36642.67077494134
COL_295595,53251.26853012055
COL_296322,40353.45400321372
COL_296509,31051.840196112695
COL_296521,158715.2897548451
COL_296756,31479.209315941105
COL_296901,44720.06698596664
COL_297293,37045.93875600084
COL_297324,40091.06754115357
COL_297326,44678.86651115778
COL_297329,35330.64253956832
COL_297441,39638.070873620396
COL_297472,35935.2681137451
COL_297631,58257.87045374469
COL_297815,77289.06942979449
COL_298020,35482.19966366032
COL_298046,57545.15490742117
COL_298052,36500.09418519225
COL_298055,96380.81849648705
COL_298064,51385.03132684508
COL_298075,54112.78211180269
COL_298099,40105.45403436204
COL_298101,62511.33454871808
COL_298102,39533.80592875811
COL_298103,40026.939457365814
COL_298104,39806.849599464076
COL_298261,59285.07824080519
COL_298459,226362.34273739645
COL_298471,29425.70341373039
COL_298481,55622.10755810252
COL_298516,45685.04851217556
COL_298532,38781.89226806593
COL_298539,34723.221377268215
COL_298593,218577.86996524714
COL_298719,34131.773613922036
COL_298724,46161.33238577575
COL_298733,33113.54256551689
COL_298817,73307.83236786214
COL_298837,43834.033425726426
COL_298968,170181.66400434435
COL_299209,56334.49464990071
COL_299221,266895.3265579705
COL_299361,40215.55368234513
COL_299366,49884.33208632242
COL_299450,95970.19607780936
COL_299454,39218.71973356102
COL_299455,83975.54598657571
COL_299459,66769.52812129522
COL_299464,32496.776139870417
COL_299468,64746.7218407334
COL_299486,39819.003707131385
COL_299491,96827.79499232255
COL_299497,65421.243309214005
COL_299499,43666.470570179976
COL_299501,75847.5212099373
COL_299540,41354.168970461855
COL_299615,48992.0163785287
COL_299659,139880.724083169
COL_299678,139642.6740810358
COL_299795,35100.80964177438
COL_299818,41094.51452934952
COL_299819,95915.45255678377
COL_299820,98728.9282483568
COL_299960,52797.2422885384
COL_300095,58705.36981382527
COL_300108,206434.70063744223
COL_300125,23865.578286247503
COL_300144,224866.86608277517
COL_300225,41994.60899227999
COL_300305,206721.39853680338
COL_300423,35232.018202882755
COL_300491,37751.48389607927
COL_300562,36270.43859829457
COL_300747,30325.203749159195
COL_300816,53750.29737876503
COL_300942,41604.285344494005
COL_300959,49080.56955249026
COL_300962,42551.068884120425
COL_301220,33008.784422491306
COL_301285,46253.45672319842
COL_301290,62643.67266473277
COL_301303,76013.21807336461
COL_301367,37318.37519105459
COL_301368,48481.775462348436
COL_301378,76771.8459730884
COL_301401,53002.44357092779
COL_301444,29400.16732775186
COL_301445,39872.67701747701
COL_301574,74658.91395551886
COL_301649,29612.14867094292
COL_301669,39337.05746177532
COL_301670,40169.66846149993
COL_301679,57209.96695734807
COL_301709,24090.239401110553
COL_301757,168467.64531427936
COL_301819,38517.80355102168
